X,,gbifID,occurrenceID,species,decimallongitude,decimallatitude,homepolygon,homepolygon.1
3680,29679,2304648018,KJ540595,Socratea salazarii,-73.8018,-5.0237,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3681,29680,2304252049,KF775631,Socratea salazarii,-73.7654,-10.8157,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3853,30262,2311123493,KR076209,Spondias globosa,-67.61,-9.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3854,30263,2310344321,KR026134,Spondias globosa,-67.61,-9.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3855,30264,2309262487,KR055916,Spondias globosa,-67.61,-9.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3856,30265,2307028491,KR081819,Spondias globosa,-67.61,-9.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3857,30266,2311228668,KR055929,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3858,30267,2311202814,KR081849,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3860,30269,2311183859,KR076254,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3861,30270,2311171351,KR026178,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3863,30273,2311059807,KR026170,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3868,30279,2310769699,KR055932,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3872,30284,2310536646,KR081851,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3874,30286,2310463368,KR055938,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3875,30287,2310408617,KR026171,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3878,30292,2310291033,KR055931,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3879,30293,2310287750,KR081843,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3882,30296,2310233262,KR055937,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3885,30299,2310189896,KR055934,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3887,30302,2310086918,KR026183,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3890,30305,2310012196,KR026175,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3892,30307,2309996857,KR026174,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3893,30308,2309956585,KR076257,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3895,30311,2309898944,KR081846,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3896,30312,2309896229,KR026181,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3897,30313,2309866912,KR055935,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3899,30315,2309812981,KR055933,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3904,30320,2309671787,KR081845,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3909,30326,2309449698,KR055936,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3910,30327,2309446593,KR055930,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3911,30328,2309398054,KR026177,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3916,30333,2309258303,KR055928,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3917,30334,2309245895,KR076253,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3918,30335,2309184134,KR026182,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3920,30337,2309124516,KR076250,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3921,30339,2309026323,KR081841,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3923,30341,2308934169,KR081848,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3924,30342,2308924806,KR055939,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3925,30344,2308816741,KR026179,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3928,30347,2308735824,KR076251,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3932,30351,2308698215,KR081844,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3934,30353,2308673966,KR026180,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3935,30354,2308632281,KR081842,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3939,30358,2308608686,KR076246,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3944,30363,2308410955,KR076255,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3946,30365,2308329878,KR081838,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3948,30367,2308304265,KR076252,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3950,30369,2308278621,KP964257,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3952,30371,2308191074,KR081847,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3953,30373,2308123540,KR026176,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3954,30374,2308102019,KR076248,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3955,30376,2308014336,KR076256,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3956,30377,2308010838,KP964249,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3959,30380,2307961558,KR081850,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3960,30381,2307945846,KR026173,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3961,30382,2307931928,KR026172,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3962,30383,2307898790,KR081840,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3965,30386,2307841789,KR076247,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3970,30393,2307641336,KR081839,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3971,30395,2307577726,KP964248,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3976,30400,2307402384,KP964255,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3979,30403,2307370528,KR076249,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3985,30410,2307027883,KP964259,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3986,30412,2306903656,KP964246,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3992,30422,2306454575,KR055940,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3995,30426,2306409913,KP964252,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3998,30432,2306268657,KP964247,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
3999,30433,2306267870,KP964256,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4002,30440,2305935136,KP964250,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4006,30450,2305712416,KP964258,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4009,30454,2305626927,KP964253,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4013,30461,2305164991,KP964251,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4016,30467,2304952726,KR076244,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4019,30472,2304778262,KR076245,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4026,30485,2304405996,KP964254,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4029,30489,2304281488,KR055941,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4081,30553,2310601060,KP964278,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4083,30555,2309652693,KR076267,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4085,30557,2309158286,KR076268,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4086,30558,2308834698,KP964277,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4089,30561,2307693761,KR026192,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4091,30563,2307457898,KR081873,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4095,30567,2306816722,KR026191,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4097,30569,2306505040,KR081872,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4098,30570,2306497982,KR055951,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4102,30574,2304748753,KR055950,Spondias testudinis,-67.98,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4313,30996,2308489155,KC819132,Strophocactus wittii,-73.52,-4.75,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4806,31734,2311229559,KF775999,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4807,31735,2311221689,KF775777,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4808,31736,2311204435,KF776110,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4809,31737,2311190263,KF775978,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4810,31738,2311085187,KF775862,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4811,31739,2310881921,KF776111,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4812,31740,2310734888,KF775996,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4813,31741,2310591665,KF776049,Wettinia augusta,-75.0768,-7.0367,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4814,31742,2310286758,KF775642,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4817,31745,2309913998,KF775863,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4818,31746,2309413086,KF775861,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4819,31747,2309271855,KF775732,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4820,31748,2309106015,KF775639,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4821,31749,2308945262,KF775718,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4822,31750,2308888220,KF776112,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4823,31751,2308863249,KF775778,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4824,31752,2308700105,KF775973,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4826,31754,2308561848,KF775976,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4827,31755,2308328360,KF775774,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4828,31756,2308204910,KF775614,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4830,31758,2308106334,KF775859,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4832,31760,2308018957,KF775772,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4833,31761,2307958860,KF775809,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4834,31762,2307765908,KF775644,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4835,31763,2307675870,KF775825,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4837,31765,2307352393,KF775979,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4839,31767,2306947808,KF775665,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4840,31768,2306919702,KF775790,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4841,31769,2306882519,KF775615,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4842,31770,2306664949,KF776108,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4844,31772,2305825648,KF775613,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4845,31773,2305825592,KF775901,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4846,31774,2305801072,KF776050,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4847,31775,2305721002,KF776058,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4848,31776,2305619516,KF775902,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4850,31778,2305301996,KF775717,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4851,31779,2305301270,KF776012,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4852,31780,2304714422,KF775716,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4853,31781,2304714302,KF775903,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4854,31782,2304373629,KF776057,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4855,31783,2304357396,KF775953,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4856,31784,2304299378,KF775826,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
4867,31795,2311071912,KF775867,Wettinia drudei,-73.0019,-3.7902,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
