X,X.1,gbifID,occurrenceID,species,decimallongitude,decimallatitude,homepolygon,homepolygon.1,
1384,3965,30386,2307841789,KR076247,Spondias mombin,-67.82,-10.02,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1385,3970,30393,2307641336,KR081839,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1386,3971,30395,2307577726,KP964248,Spondias mombin,-67.77,-10.05,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1387,3976,30400,2307402384,KP964255,Spondias mombin,-67.88,-9.95,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1388,3979,30403,2307370528,KR076249,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1389,3985,30410,2307027883,KP964259,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1390,3986,30412,2306903656,KP964246,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1391,3992,30422,2306454575,KR055940,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1392,3995,30426,2306409913,KP964252,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1393,3998,30432,2306268657,KP964247,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1394,3999,30433,2306267870,KP964256,Spondias mombin,-67.89,-9.94,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1395,4002,30440,2305935136,KP964250,Spondias mombin,-67.87,-10.01,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1396,4006,30450,2305712416,KP964258,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1397,4009,30454,2305626927,KP964253,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1398,4013,30461,2305164991,KP964251,Spondias mombin,-67.86,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1399,4016,30467,2304952726,KR076244,Spondias mombin,-67.85,-9.97,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1400,4019,30472,2304778262,KR076245,Spondias mombin,-67.75,-10.1,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1401,4026,30485,2304405996,KP964254,Spondias mombin,-67.87,-9.96,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1402,4029,30489,2304281488,KR055941,Spondias mombin,-69.36,-10.76,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
441,4340,31034,2311200366,KX572492,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
442,4341,31035,2311174408,KX572465,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
443,4343,31037,2311161406,KX572447,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
444,4345,31039,2310983558,KX572440,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
445,4346,31040,2310935061,KX572457,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
446,4347,31041,2310920539,KX572453,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
447,4348,31042,2310823853,KX572455,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
448,4350,31044,2310783527,KX572450,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
449,4351,31045,2310685850,KX572460,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
450,4352,31046,2310669162,KX572497,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
451,4354,31048,2310575040,KX572468,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
452,4356,31050,2310497735,KX572491,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
453,4360,31054,2310405107,KX572495,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
454,4364,31058,2310331578,KX572451,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
455,4365,31059,2310322635,KX572462,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
456,4366,31060,2310247597,KX572499,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
457,4368,31062,2310104915,KX572446,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
458,4369,31063,2310055463,KX572448,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
459,4370,31064,2310028704,KX572445,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
460,4373,31067,2309981246,KX572443,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
461,4377,31071,2309893879,KX572490,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
462,4378,31072,2309760106,KX572469,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
463,4380,31074,2309512721,KX572467,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
464,4381,31075,2309494271,KX572498,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
465,4382,31076,2309396600,KX572466,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
466,4383,31077,2309311549,KX572461,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
467,4386,31080,2309127994,KX572463,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
468,4387,31081,2309119918,KX572456,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
469,4388,31082,2309086954,KX572496,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
470,4389,31083,2309076067,KX572444,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
471,4391,31085,2309052665,KX572442,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
472,4393,31087,2308782098,KX572441,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
473,4395,31089,2308637033,KX572449,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
474,4396,31090,2308616268,KX572459,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
475,4397,31091,2308501266,KX572454,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
476,4398,31092,2308452831,KX572475,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
477,4399,31093,2308426862,KX572507,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
478,4400,31094,2308346656,KX572452,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
479,4403,31097,2308218261,KX572472,Symphonia globulifera,-52.94,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
480,4404,31098,2308194651,KX572494,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
481,4405,31099,2308049879,KX572477,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
482,4407,31101,2307950496,KX572493,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
483,4409,31103,2307906060,KX572464,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
484,4413,31107,2307804752,KX572488,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
485,4415,31109,2307736167,KX572458,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
486,4418,31112,2307642234,KX572426,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
487,4419,31113,2307606287,KX572489,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
488,4421,31115,2307532932,KX572431,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
489,4422,31116,2307510930,KX572501,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
490,4423,31117,2307493260,KX572479,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
491,4424,31118,2307488299,KX572509,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
492,4427,31121,2307289693,KX572432,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
493,4429,31123,2307250744,KX572438,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
494,4430,31124,2307249697,KX572424,Symphonia globulifera,-52.92,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
495,4431,31125,2307139221,KX572425,Symphonia globulifera,-52.92,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
496,4432,31126,2307026177,KX572502,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
497,4433,31127,2306948721,KX572484,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
498,4435,31129,2306889927,KX572481,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
499,4436,31130,2306867611,KX572514,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
500,4437,31131,2306759284,KX572483,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
501,4438,31132,2306725148,KX572516,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
502,4440,31134,2306617803,KX572422,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
503,4441,31135,2306567203,KX572513,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
504,4444,31138,2306380554,KX572439,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
505,4446,31140,2306360600,KX572436,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
506,4447,31141,2306339648,KX572476,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
507,4448,31142,2306258764,KX572433,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
508,4449,31143,2306229584,KX572504,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
509,4451,31145,2306068208,KX572428,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
510,4452,31146,2306054988,KX572482,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
511,4453,31147,2306024001,KX572500,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
512,4454,31148,2306010754,KX572510,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
513,4455,31149,2305958293,KX572429,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
514,4457,31151,2305794327,KX572434,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
515,4458,31152,2305703101,KX572430,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
516,4460,31154,2305644967,KX572423,Symphonia globulifera,-52.92,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
517,4462,31156,2305488545,KX572511,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
518,4463,31157,2305430694,KX572474,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
519,4464,31158,2305412072,KX572470,Symphonia globulifera,-52.93,5.28,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
520,4465,31159,2305397030,KX572503,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
521,4466,31160,2305268868,KX572485,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
522,4467,31161,2305238773,KX572512,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
523,4468,31162,2305215548,KX572478,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
524,4469,31163,2305030951,KX572473,Symphonia globulifera,-52.94,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
525,4470,31164,2304948625,KX572421,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
526,4472,31166,2304802443,KX572508,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
527,4473,31167,2304802134,KX572427,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
528,4474,31168,2304756227,KX572506,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
529,4475,31169,2304755105,KX572435,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
530,4476,31170,2304664505,KX572480,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
531,4477,31171,2304597628,KX572505,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
532,4479,31173,2304411160,KX572486,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
533,4480,31174,2304399945,KX572437,Symphonia globulifera,-52.94,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
534,4481,31175,2304370366,KX572487,Symphonia globulifera,-52.93,5.27,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
535,4482,31176,2304361989,KX572515,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
536,4484,31178,2304178680,KX572471,Symphonia globulifera,-52.93,5.26,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests
1414,4806,31734,2311229559,KF775999,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1415,4807,31735,2311221689,KF775777,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1416,4808,31736,2311204435,KF776110,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1417,4809,31737,2311190263,KF775978,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1418,4810,31738,2311085187,KF775862,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1419,4811,31739,2310881921,KF776111,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1420,4812,31740,2310734888,KF775996,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1421,4813,31741,2310591665,KF776049,Wettinia augusta,-75.0768,-7.0367,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1422,4814,31742,2310286758,KF775642,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1423,4817,31745,2309913998,KF775863,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1424,4818,31746,2309413086,KF775861,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1425,4819,31747,2309271855,KF775732,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1426,4820,31748,2309106015,KF775639,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1427,4821,31749,2308945262,KF775718,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1428,4822,31750,2308888220,KF776112,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1429,4823,31751,2308863249,KF775778,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1430,4824,31752,2308700105,KF775973,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1431,4826,31754,2308561848,KF775976,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1432,4827,31755,2308328360,KF775774,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1433,4828,31756,2308204910,KF775614,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1434,4830,31758,2308106334,KF775859,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1435,4832,31760,2308018957,KF775772,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1436,4833,31761,2307958860,KF775809,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1437,4834,31762,2307765908,KF775644,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1438,4835,31763,2307675870,KF775825,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1439,4837,31765,2307352393,KF775979,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1440,4839,31767,2306947808,KF775665,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1441,4840,31768,2306919702,KF775790,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1442,4841,31769,2306882519,KF775615,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1443,4842,31770,2306664949,KF776108,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1444,4844,31772,2305825648,KF775613,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1445,4845,31773,2305825592,KF775901,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1446,4846,31774,2305801072,KF776050,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1447,4847,31775,2305721002,KF776058,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1448,4848,31776,2305619516,KF775902,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1449,4850,31778,2305301996,KF775717,Wettinia augusta,-73.7422,-4.9719,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1450,4851,31779,2305301270,KF776012,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1451,4852,31780,2304714422,KF775716,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1452,4853,31781,2304714302,KF775903,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1453,4854,31782,2304373629,KF776057,Wettinia augusta,-75.0877,-7.0286,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1454,4855,31783,2304357396,KF775953,Wettinia augusta,-73.7711,-10.7651,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1455,4856,31784,2304299378,KF775826,Wettinia augusta,-75.0768,-7.0377,Tropical & Subtropical Moist Broadleaf Forests,Southwest Amazon moist forests
1753,4815,31743,2310167933,KF775729,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1754,4816,31744,2310015109,KF775764,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1755,4825,31753,2308634551,KF775803,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1756,4829,31757,2308116095,KF775640,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1757,4831,31759,2308045440,KF775860,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1758,4836,31764,2307397300,KF776109,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1759,4838,31766,2307044563,KF776065,Wettinia augusta,-74.1962,-9.8848,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1760,4843,31771,2306397387,KF775952,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1761,4849,31777,2305322719,KF775964,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
