"gbifID";"occurrenceID";"kingdom";"phylum";"class";"order";"family";"genus";"species"
"13049";2307124046;"KL769442";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13050";2307123862;"KL775553";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13051";2307123684;"KL769523";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13052";2307123654;"KL763763";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13053";2307122181;"KL774645";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13054";2307122155;"KL769344";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13055";2307122151;"KL774438";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13056";2307122034;"KL761676";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13057";2307121945;"KL777318";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13058";2307121710;"KL778416";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13059";2307121547;"KL761964";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13060";2307121473;"KL764556";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13061";2307121412;"KL778830";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13062";2307119803;"KL778809";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13063";2307119695;"KL768846";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13064";2307118884;"KL773504";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13065";2307118628;"KL775205";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13066";2307118322;"KL767024";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13067";2307117535;"KL764016";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13068";2307117415;"KL762441";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13069";2307117290;"KL776220";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13070";2307116001;"KL770620";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13071";2307115695;"KL771304";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13072";2307114605;"KL778484";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13073";2307113708;"KL779775";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13074";2307113558;"KL769398";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13075";2307113161;"KL779361";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13076";2307112927;"KL765456";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13077";2307112893;"KL772665";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13078";2307112878;"KL767526";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13079";2307112796;"KL765375";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13080";2307112625;"KL774447";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13081";2307112026;"KL774723";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13082";2307111830;"KL770619";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13083";2307111788;"KL764841";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13084";2307111379;"KL768531";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13085";2307111152;"KL774147";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13086";2307110727;"KL767668";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13087";2307110299;"KL766939";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13088";2307109587;"KL764850";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13089";2307109451;"KL777612";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13090";2307109071;"KL769143";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13091";2307109061;"KL762447";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13092";2307108737;"KL769055";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13093";2307108715;"KL774194";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13094";2307108591;"KL777317";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13095";2307108565;"KL766670";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13096";2307108463;"KL772493";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13097";2307108437;"KL764348";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13098";2307108431;"KL767309";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13099";2307108421;"KL769181";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13100";2307108338;"KL776264";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13101";2307108301;"KL774770";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13102";2307108108;"KL775373";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13103";2307107890;"KL778910";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13104";2307107867;"KL772367";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13105";2307107573;"KL774992";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13106";2307107210;"KL776648";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13107";2307107042;"KL763598";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13108";2307107026;"KL768917";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13109";2307106558;"KL772174";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13110";2307106481;"KL771283";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13111";2307106406;"KL762580";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13112";2307106285;"KL762409";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13113";2307106212;"KL763714";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13114";2307106144;"KL772336";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13115";2307105965;"KL764812";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13116";2307105387;"KL772533";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13117";2307104778;"KL770670";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13118";2307103954;"KL771359";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13119";2307103892;"KL763880";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13120";2307103800;"KL780395";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13121";2307103636;"KL771728";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13122";2307103016;"KL771899";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13123";2307102423;"KL777078";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13124";2307102382;"KL768249";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13125";2307102338;"KL764973";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13126";2307102063;"KL765990";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13127";2307101878;"KL770589";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13128";2307101871;"KL761598";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13129";2307101642;"KL777654";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13130";2307100711;"KL769979";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13131";2307100132;"KL763124";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13132";2307099967;"KL780341";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13133";2307099930;"KL772160";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13134";2307099751;"KL777110";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13135";2307099511;"KL771143";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13136";2307099248;"KL768673";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13137";2307099138;"KL770968";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13138";2307098723;"KL773929";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13139";2307098632;"KL763966";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13140";2307097936;"KL772412";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13141";2307097691;"KL771440";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13142";2307097448;"KL770342";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13143";2307097338;"KL765041";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13144";2307097255;"KL773387";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13145";2307097133;"KL761597";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13146";2307096855;"KL770957";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13147";2307096424;"KL769427";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13148";2307096407;"KL774692";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13149";2307096380;"KL779435";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13150";2307095610;"KL761510";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13151";2307094831;"KL776781";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13152";2307094074;"KL762993";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13153";2307093989;"KL766395";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13154";2307093763;"KL777663";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13155";2307093359;"KL772299";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13156";2307093289;"KL778509";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13157";2307093168;"KL770598";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13158";2307092829;"KL772917";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13159";2307092779;"KL766644";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13160";2307092651;"KL776607";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13161";2307092467;"KL769812";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13162";2307092465;"KL777705";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13163";2307092204;"KL762828";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13164";2307092149;"KL774951";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13165";2307090321;"KL778180";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13166";2307090311;"KL776191";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13167";2307090131;"KL771439";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13168";2307088617;"KL771231";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13169";2307087822;"KL767851";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13170";2307087680;"KL777940";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13171";2307087504;"KL773179";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13172";2307087088;"KL776509";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13173";2307086156;"KL764282";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13174";2307086099;"KL766802";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13175";2307086034;"KL768215";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13176";2307085777;"KL774371";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13177";2307085607;"KL765047";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13178";2307085062;"KL776017";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13179";2307085026;"KL774073";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13180";2307084987;"KL764560";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13181";2307084511;"KL765037";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13182";2307084394;"KL763093";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13183";2307084329;"KL771355";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13184";2307084099;"KL772861";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13185";2307083985;"KL771394";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13186";2307083493;"KL766624";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13187";2307083034;"KL777914";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13188";2307082843;"KL777338";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13189";2307082623;"KL765755";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13190";2307082243;"KL768392";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13191";2307082219;"KL777545";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13192";2307082155;"KL765674";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13193";2307082129;"KL777752";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13194";2307078928;"KL765111";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13195";2307078927;"KL772032";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13196";2307078266;"KL770123";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13197";2307077781;"KL772112";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13198";2307077304;"KL769021";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13199";2307077028;"KL775213";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13200";2307076246;"KL769304";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13201";2307076151;"KL762815";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13202";2307076007;"KL767810";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13203";2307075786;"KL772328";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13204";2307075615;"KL765407";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13205";2307073412;"KL779691";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13206";2307073209;"KL768792";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13207";2307073203;"KL766884";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13208";2307072699;"KL769557";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13209";2307070669;"KL770023";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13210";2307070231;"KL763979";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13211";2307070188;"KL779297";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13212";2307070164;"KL778568";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13213";2307069260;"KL770727";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13214";2307069152;"KL778026";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13215";2307068900;"KL772392";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13216";2307068719;"KL762960";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13217";2307067104;"KL778985";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13218";2307066687;"KL776933";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13219";2307066245;"KL761768";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13220";2307063449;"KL766681";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13221";2307063406;"KL766186";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13222";2307063395;"KL764809";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13223";2307063010;"KL766429";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13224";2307062408;"KL780354";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13225";2307062396;"KL769230";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13226";2307061391;"KL770475";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13227";2307061319;"KL768342";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13228";2307061227;"KL763185";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13229";2307060983;"KL767325";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13230";2307060963;"KL769440";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
"13231";2307060715;"KL775920";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Euphorbiaceae";"Manihot";"Manihot esculenta"
